Unnamed: 0,Year,Player,Pos,Age,Tm,G,PER,TS%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,WS,BPM,VORP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS
7311,1984.0,Mike Gibson,PF,23.0,WSB,32.0,8.6,0.424,14.8,18.8,16.8,5.3,1.1,1.8,18.3,0.1,-4.4,-0.1,0.382,,0.382,0.382,0.647,66.0,9.0,5.0,7.0,14.0,53.0
7312,1984.0,Artis Gilmore*,C,34.0,SAS,64.0,18.8,0.675,11.4,23.1,17.3,4.3,0.8,3.4,17.0,6.7,2.7,2.4,0.631,0.0,0.635,0.631,0.718,662.0,70.0,36.0,132.0,149.0,982.0
7313,1984.0,Mike Glenn,SG,28.0,ATL,81.0,15.5,0.5820000000000001,1.3,6.7,4.0,18.8,1.5,0.2,9.7,3.9,-0.9,0.4,0.563,0.5,0.563,0.564,0.8,104.0,171.0,46.0,5.0,63.0,681.0
7314,1984.0,Mike Gminski,C,24.0,NJN,82.0,14.1,0.5720000000000001,10.9,19.1,14.9,7.2,1.0,2.5,18.1,4.0,0.3,1.0,0.513,0.0,0.516,0.513,0.799,433.0,92.0,37.0,70.0,120.0,621.0
7315,1984.0,Stewart Granger,PG,22.0,CLE,56.0,10.1,0.489,1.2,7.5,4.2,25.4,1.6,0.0,18.2,0.5,-5.1,-0.6,0.429,0.308,0.43700000000000006,0.43799999999999994,0.757,55.0,134.0,24.0,0.0,57.0,251.0
7316,1984.0,Rickey Green,PG,29.0,UTA,81.0,18.0,0.532,2.3,6.2,4.4,35.9,3.6,0.2,14.6,7.9,1.4,2.4,0.486,0.11800000000000001,0.493,0.48700000000000004,0.821,230.0,748.0,215.0,13.0,172.0,1072.0
7317,1984.0,Sidney Green,PF,23.0,CHI,49.0,9.2,0.48700000000000004,9.8,20.3,15.0,5.5,1.3,1.5,18.6,0.3,-5.2,-0.5,0.439,,0.439,0.439,0.7140000000000001,174.0,25.0,18.0,17.0,60.0,255.0
7318,1984.0,Dave Greenwood,PF,26.0,CHI,78.0,13.5,0.54,8.9,24.6,16.6,7.4,1.2,1.5,14.5,5.7,0.5,1.7,0.49,0.0,0.491,0.49,0.737,786.0,139.0,67.0,72.0,149.0,951.0
7319,1984.0,Kevin Grevey,SG,30.0,MIL,64.0,13.1,0.516,3.8,6.0,5.0,12.1,1.4,0.3,9.4,2.0,-2.8,-0.2,0.451,0.28300000000000003,0.47700000000000004,0.47,0.893,81.0,75.0,27.0,4.0,45.0,446.0
7320,1984.0,Darrell Griffith,SG,25.0,UTA,82.0,16.1,0.539,4.0,9.1,6.7,16.5,2.0,0.4,13.8,3.5,0.0,1.4,0.49,0.361,0.518,0.522,0.696,338.0,283.0,114.0,23.0,243.0,1636.0
7321,1984.0,Ernie Grunfeld,SG,28.0,NYK,76.0,9.6,0.499,2.6,10.5,6.6,13.7,1.9,0.4,15.1,1.6,-2.5,-0.1,0.45899999999999996,0.222,0.465,0.461,0.7709999999999999,121.0,108.0,43.0,7.0,71.0,398.0
7322,1984.0,Bob Hansen,SG,23.0,UTA,55.0,7.6,0.47,3.5,8.3,6.0,13.9,1.6,0.5,18.2,-0.1,-5.8,-0.4,0.44799999999999995,0.0,0.474,0.44799999999999995,0.643,48.0,44.0,15.0,4.0,35.0,148.0
7323,1984.0,Bill Hanzlik,SF,26.0,DEN,80.0,10.6,0.546,4.6,10.2,7.3,19.0,2.0,0.7,21.5,1.9,-1.6,0.1,0.431,0.25,0.439,0.436,0.807,205.0,252.0,68.0,19.0,109.0,434.0
7324,1984.0,Derek Harper,PG,22.0,DAL,82.0,10.5,0.475,3.6,8.1,5.8,17.7,2.7,0.7,18.3,1.3,-1.7,0.1,0.44299999999999995,0.115,0.46399999999999997,0.447,0.6729999999999999,172.0,239.0,95.0,21.0,111.0,469.0
7325,1984.0,Scott Hastings,PF,23.0,ATL,68.0,10.3,0.539,9.5,17.8,13.6,5.7,1.8,1.9,18.9,2.1,-0.4,0.5,0.46799999999999997,0.25,0.47200000000000003,0.47,0.7879999999999999,270.0,46.0,40.0,36.0,66.0,305.0
7326,1984.0,Steve Hawes,PF,33.0,SEA,79.0,9.5,0.534,4.9,16.7,10.8,11.1,1.0,0.8,16.1,1.8,-2.0,0.0,0.48100000000000004,0.25,0.485,0.483,0.782,220.0,99.0,24.0,16.0,52.0,290.0
7327,1984.0,Elvin Hayes*,PF,38.0,HOU,81.0,10.3,0.45,9.5,18.7,14.1,9.1,0.7,1.5,15.5,0.2,-5.1,-0.8,0.406,0.0,0.408,0.406,0.652,260.0,71.0,16.0,28.0,82.0,402.0
7328,1984.0,Steve Hayes,C,28.0,SEA,43.0,8.9,0.507,8.6,19.2,13.9,6.7,1.0,4.0,18.8,0.3,-2.0,0.0,0.52,,0.52,0.52,0.35700000000000004,62.0,13.0,5.0,18.0,13.0,57.0
7329,1984.0,Gerald Henderson,PG,28.0,BOS,78.0,14.7,0.57,3.8,4.1,4.0,19.8,2.7,0.4,16.8,5.3,1.0,1.6,0.524,0.35100000000000003,0.539,0.5379999999999999,0.768,147.0,300.0,117.0,14.0,161.0,908.0
7330,1984.0,Rod Higgins,SF,24.0,CHI,78.0,10.1,0.499,6.2,8.8,7.5,10.4,1.5,1.1,13.2,2.0,-1.5,0.2,0.447,0.045,0.46799999999999997,0.44799999999999995,0.7240000000000001,206.0,116.0,49.0,29.0,76.0,500.0
7331,1984.0,Johnny High,PG,26.0,PHO,29.0,4.5,0.355,3.6,11.5,7.5,11.1,3.7,1.2,37.0,-0.1,-1.0,0.1,0.34600000000000003,0.0,0.36,0.34600000000000003,0.345,66.0,51.0,40.0,11.0,38.0,46.0
7332,1984.0,Armond Hill,PG,30.0,ATL,15.0,6.5,0.40700000000000003,1.2,5.1,3.2,26.3,1.9,0.0,20.2,0.0,-7.3,-0.2,0.304,,0.304,0.304,0.81,10.0,35.0,7.0,0.0,14.0,45.0
7333,1984.0,Roy Hinson,SF,22.0,CLE,80.0,10.4,0.517,10.3,20.5,15.3,5.0,0.8,4.6,20.5,2.5,-0.3,0.8,0.496,,0.496,0.496,0.59,499.0,69.0,31.0,145.0,109.0,437.0
7334,1984.0,Craig Hodges,SG,23.0,SDC,76.0,8.7,0.484,1.6,4.6,3.1,9.8,1.8,0.0,12.2,0.5,-3.9,-0.8,0.45,0.217,0.47100000000000003,0.45899999999999996,0.75,86.0,116.0,58.0,1.0,85.0,592.0
7335,1984.0,Lionel Hollins,PG,30.0,DET,32.0,10.5,0.429,1.9,9.2,5.4,34.1,2.8,0.3,25.9,0.1,-5.5,-0.2,0.381,0.0,0.39299999999999996,0.381,0.846,22.0,62.0,13.0,1.0,24.0,59.0
7336,1984.0,Phil Hubbard,SF,27.0,CLE,80.0,15.9,0.568,10.5,13.6,12.0,7.2,1.9,0.2,13.1,4.6,0.4,1.1,0.511,0.0,0.512,0.511,0.7390000000000001,380.0,86.0,71.0,6.0,115.0,863.0
7337,1984.0,Geoff Huston,PG,26.0,CLE,77.0,13.3,0.527,1.7,3.7,2.7,29.9,0.9,0.0,15.9,2.6,-4.1,-1.1,0.498,0.182,0.503,0.499,0.7140000000000001,96.0,413.0,38.0,1.0,145.0,808.0
7338,1984.0,Marc Iavaroni,PF,27.0,PHI,78.0,8.1,0.52,6.9,15.8,11.5,8.3,1.1,2.1,24.6,1.4,-2.0,0.0,0.46299999999999997,0.0,0.466,0.46299999999999997,0.74,310.0,95.0,36.0,55.0,124.0,395.0
7339,1984.0,Dan Issel*,C,35.0,DEN,76.0,21.1,0.561,5.5,20.8,13.0,11.6,1.3,1.1,8.3,6.1,-0.3,0.9,0.493,0.21100000000000002,0.498,0.495,0.85,513.0,173.0,60.0,44.0,122.0,1506.0
7340,1984.0,Tracy Jackson,SG,24.0,IND,2.0,7.7,0.521,11.1,0.0,5.5,0.0,0.0,0.0,14.8,0.0,-13.2,0.0,0.25,,0.25,0.25,1.0,1.0,0.0,0.0,0.0,1.0,6.0
7341,1984.0,Clay Johnson,SG,27.0,SEA,25.0,6.8,0.461,3.9,3.9,3.9,10.5,2.2,0.6,16.7,0.0,-5.5,-0.2,0.4,1.0,0.38799999999999996,0.41,0.636,12.0,14.0,8.0,2.0,12.0,55.0
7342,1984.0,Clemon Johnson,C,27.0,PHI,80.0,9.1,0.493,8.9,17.1,13.1,4.3,1.0,2.2,17.1,2.2,-2.4,-0.2,0.46799999999999997,,0.46799999999999997,0.46799999999999997,0.611,398.0,55.0,35.0,65.0,95.0,455.0
7343,1984.0,Dennis Johnson*,SG,29.0,BOS,80.0,12.8,0.515,3.8,7.9,6.0,16.6,1.7,1.2,14.4,5.7,0.4,1.6,0.43700000000000006,0.125,0.449,0.44,0.852,280.0,338.0,93.0,57.0,172.0,1053.0
7344,1984.0,Eddie Johnson,SG,28.0,ATL,67.0,14.2,0.49700000000000005,1.8,7.0,4.4,31.5,1.5,0.2,16.2,1.7,-2.2,-0.1,0.442,0.37200000000000005,0.446,0.452,0.77,146.0,374.0,58.0,7.0,173.0,886.0
7345,1984.0,Eddie Johnson,SF,24.0,KCK,82.0,16.6,0.528,6.3,11.5,8.9,16.0,1.2,0.4,11.1,5.6,0.7,2.0,0.485,0.313,0.493,0.49200000000000005,0.81,455.0,296.0,76.0,21.0,213.0,1794.0
7346,1984.0,Frank Johnson,PG,25.0,WSB,82.0,13.6,0.516,2.5,5.5,4.0,30.4,1.8,0.1,16.7,4.3,-1.8,0.1,0.467,0.256,0.478,0.473,0.742,184.0,567.0,96.0,6.0,191.0,982.0
7347,1984.0,George Johnson,SF,27.0,IND,81.0,15.3,0.527,7.4,17.1,12.3,14.0,1.9,1.3,15.6,3.2,-0.3,0.9,0.465,0.23399999999999999,0.478,0.47100000000000003,0.826,460.0,195.0,82.0,49.0,186.0,1056.0
7348,1984.0,Magic Johnson*,PG,24.0,LAL,67.0,22.6,0.628,4.7,16.1,10.8,42.5,2.7,1.0,24.6,10.2,6.1,5.2,0.565,0.207,0.579,0.569,0.81,491.0,875.0,150.0,49.0,306.0,1178.0
7349,1984.0,Marques Johnson,SF,27.0,MIL,74.0,19.4,0.534,7.5,12.4,10.0,18.6,2.1,1.0,11.1,8.6,3.8,4.0,0.502,0.154,0.505,0.502,0.7090000000000001,480.0,315.0,115.0,45.0,180.0,1535.0
7350,1984.0,Mickey Johnson,PF,31.0,GSW,78.0,15.3,0.51,9.5,17.7,13.3,14.4,2.2,0.8,17.2,3.5,0.0,1.1,0.42100000000000004,0.172,0.43,0.424,0.785,518.0,219.0,101.0,30.0,216.0,1062.0
7351,1984.0,Reggie Johnson,PF,26.0,NJN,72.0,11.3,0.555,7.3,12.1,9.6,6.5,1.4,1.3,15.9,1.6,-2.3,-0.1,0.496,0.0,0.498,0.496,0.73,138.0,40.0,24.0,18.0,59.0,346.0
7352,1984.0,Steve Johnson,C,26.0,TOT,81.0,14.8,0.5770000000000001,12.3,20.0,16.1,8.1,1.2,2.6,19.8,2.4,-1.1,0.3,0.5589999999999999,,0.5589999999999999,0.5589999999999999,0.575,418.0,81.0,37.0,69.0,164.0,769.0
7353,1984.0,Steve Johnson,C,26.0,KCK,50.0,15.2,0.57,11.8,20.6,16.1,10.4,1.1,3.0,20.0,1.4,-0.4,0.4,0.5529999999999999,,0.5529999999999999,0.5529999999999999,0.5710000000000001,252.0,63.0,22.0,48.0,105.0,479.0
7354,1984.0,Steve Johnson,C,26.0,CHI,31.0,14.2,0.588,13.0,19.2,16.1,4.8,1.2,2.0,19.3,1.0,-2.1,0.0,0.5710000000000001,,0.5710000000000001,0.5710000000000001,0.5820000000000001,166.0,18.0,15.0,21.0,59.0,290.0
7355,1984.0,Vinnie Johnson,SG,27.0,DET,82.0,15.9,0.52,7.0,6.2,6.6,19.4,1.1,0.6,11.7,4.1,-0.2,0.9,0.473,0.21100000000000002,0.478,0.475,0.753,237.0,271.0,44.0,19.0,135.0,1063.0
7356,1984.0,Bobby Jones,PF,32.0,PHI,75.0,16.7,0.589,6.1,14.5,10.4,14.8,2.9,3.4,16.1,6.0,4.4,2.8,0.523,0.0,0.524,0.523,0.784,323.0,187.0,107.0,103.0,101.0,619.0
7357,1984.0,Caldwell Jones,C,33.0,HOU,81.0,10.9,0.557,7.2,17.7,12.5,7.6,0.8,1.7,18.0,4.1,0.0,1.2,0.502,0.33299999999999996,0.503,0.503,0.8370000000000001,582.0,156.0,46.0,80.0,158.0,801.0
7358,1984.0,Charles Jones,PF,26.0,PHI,1.0,-19.5,0.18100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.6,0.0,0.0,,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0
7359,1984.0,Edgar Jones,PF,27.0,SAS,81.0,14.9,0.55,8.8,18.1,13.5,6.0,1.6,3.1,14.3,3.4,0.2,1.0,0.5,0.316,0.506,0.505,0.727,449.0,85.0,64.0,107.0,125.0,826.0
7360,1984.0,Hutch Jones,SF,24.0,SDC,4.0,-8.4,0.105,0.0,0.0,0.0,0.0,2.6,0.0,29.6,-0.1,-14.2,-0.1,0.0,,0.0,0.0,0.25,0.0,0.0,1.0,0.0,2.0,1.0
7361,1984.0,Major Jones,PF,30.0,HOU,57.0,12.4,0.561,7.5,18.6,13.1,7.4,1.4,1.6,16.5,0.9,-2.0,0.0,0.5379999999999999,,0.5379999999999999,0.5379999999999999,0.612,115.0,28.0,14.0,14.0,30.0,170.0
7362,1984.0,Mark Jones,PG,22.0,NJN,6.0,14.7,0.509,14.0,0.0,7.1,43.1,0.0,0.0,22.5,0.0,-2.5,0.0,0.5,0.0,0.6,0.5,0.5,2.0,5.0,0.0,0.0,2.0,7.0
7363,1984.0,Eddie Jordan,PG,29.0,TOT,16.0,7.3,0.387,1.6,7.8,4.7,24.8,5.6,0.0,32.4,-0.1,-3.6,-0.1,0.34700000000000003,0.0,0.37,0.34700000000000003,0.667,17.0,44.0,25.0,0.0,26.0,42.0
7364,1984.0,Eddie Jordan,PG,29.0,POR,13.0,7.6,0.363,1.9,6.7,4.2,25.2,5.4,0.0,28.4,0.0,-3.2,-0.1,0.317,0.0,0.342,0.317,0.7,13.0,39.0,21.0,0.0,18.0,33.0
7365,1984.0,Eddie Jordan,PG,29.0,LAL,3.0,4.9,0.507,0.0,15.6,8.4,22.4,6.9,0.0,47.4,-0.1,-6.1,0.0,0.5,,0.5,0.5,0.5,4.0,5.0,4.0,0.0,8.0,9.0
7366,1984.0,Rich Kelley,C,30.0,UTA,75.0,9.7,0.579,9.3,20.8,15.4,11.3,1.5,0.9,30.6,2.4,0.0,0.9,0.5,,0.5,0.5,0.765,490.0,157.0,55.0,29.0,148.0,388.0
7367,1984.0,Clark Kellogg,PF,22.0,IND,79.0,19.1,0.561,9.5,20.1,14.8,13.7,2.1,0.6,14.0,7.0,2.5,3.0,0.519,0.33299999999999996,0.522,0.522,0.768,719.0,234.0,121.0,28.0,218.0,1506.0
7368,1984.0,Greg Kelser,SF,26.0,SDC,80.0,14.6,0.578,12.0,12.9,12.4,6.8,1.8,1.0,20.4,2.5,-0.2,0.8,0.519,0.33299999999999996,0.521,0.521,0.7020000000000001,391.0,91.0,68.0,31.0,195.0,878.0
7369,1984.0,Albert King,SF,24.0,NJN,79.0,15.6,0.541,6.7,14.5,10.5,14.0,2.0,0.9,16.2,4.3,0.6,1.4,0.49200000000000005,0.136,0.5,0.493,0.7859999999999999,388.0,203.0,91.0,33.0,208.0,1165.0
7370,1984.0,Bernard King*,SF,27.0,NYK,77.0,22.7,0.619,5.6,12.3,9.0,11.1,1.4,0.4,10.7,12.1,3.6,3.7,0.5720000000000001,0.0,0.573,0.5720000000000001,0.779,394.0,164.0,75.0,17.0,197.0,2027.0
7371,1984.0,Reggie King,SF,26.0,SEA,77.0,11.7,0.5589999999999999,7.3,18.2,12.8,11.2,1.2,0.6,19.1,3.4,0.1,1.1,0.52,0.0,0.522,0.52,0.66,470.0,179.0,54.0,24.0,127.0,602.0
7372,1984.0,Greg Kite,C,22.0,BOS,35.0,6.8,0.445,16.2,19.5,17.9,4.7,0.2,1.4,21.5,0.0,-7.0,-0.2,0.455,,0.455,0.455,0.313,62.0,7.0,1.0,5.0,20.0,65.0
7373,1984.0,Billy Knight,SF,31.0,KCK,75.0,14.3,0.564,5.3,10.2,7.7,12.1,1.3,0.2,15.4,3.4,-1.3,0.3,0.491,0.28600000000000003,0.495,0.494,0.8590000000000001,255.0,160.0,54.0,6.0,155.0,963.0
7374,1984.0,Joe Kopicki,PF,23.0,WSB,59.0,13.4,0.607,11.0,17.5,14.3,9.1,1.1,0.4,17.7,1.9,-0.7,0.2,0.485,0.14300000000000002,0.504,0.489,0.813,166.0,46.0,15.0,5.0,39.0,220.0
7375,1984.0,Bruce Kuczenski,PF,22.0,TOT,15.0,-0.5,0.331,6.6,15.1,10.9,8.6,0.4,0.5,26.2,-0.4,-11.6,-0.3,0.27,,0.27,0.27,0.667,23.0,8.0,1.0,1.0,15.0,28.0
7376,1984.0,Bruce Kuczenski,PF,22.0,NJN,7.0,9.4,0.376,12.0,20.7,16.3,18.6,0.0,0.0,12.0,0.0,-5.9,0.0,0.33299999999999996,,0.33299999999999996,0.33299999999999996,0.5,8.0,4.0,0.0,0.0,2.0,11.0
7377,1984.0,Bruce Kuczenski,PF,22.0,PHI,3.0,-5.6,0.16899999999999998,2.9,13.8,8.5,6.1,1.2,1.4,36.0,-0.2,-11.6,-0.1,0.125,,0.125,0.125,0.5,6.0,2.0,1.0,1.0,5.0,3.0
7378,1984.0,Bruce Kuczenski,PF,22.0,IND,5.0,-2.0,0.373,6.5,13.0,9.8,5.1,0.0,0.0,29.9,-0.2,-14.7,-0.2,0.294,,0.294,0.294,1.0,9.0,2.0,0.0,0.0,8.0,14.0
7379,1984.0,Mitch Kupchak,PF,29.0,LAL,34.0,7.0,0.423,13.2,16.9,15.2,2.5,0.6,1.0,15.2,0.0,-7.9,-0.5,0.38,0.0,0.38299999999999995,0.38,0.647,87.0,7.0,4.0,6.0,22.0,104.0
7380,1984.0,Bill Laimbeer,C,26.0,DET,82.0,19.2,0.59,11.8,26.0,18.6,6.8,0.8,1.6,11.1,10.8,2.4,3.2,0.53,0.0,0.535,0.53,0.866,1003.0,149.0,49.0,84.0,151.0,1422.0
7381,1984.0,Jeff Lamp,SF,24.0,POR,64.0,12.7,0.547,4.0,7.4,5.7,10.7,1.6,0.4,15.2,1.0,-3.8,-0.3,0.49,0.154,0.508,0.494,0.8959999999999999,63.0,51.0,22.0,4.0,52.0,318.0
7382,1984.0,Mark Landsberger,PF,28.0,ATL,35.0,8.1,0.424,14.1,26.7,20.3,3.9,0.9,0.5,25.2,0.3,-4.9,-0.2,0.373,,0.373,0.373,0.5770000000000001,119.0,10.0,6.0,3.0,21.0,53.0
7383,1984.0,Bob Lanier*,C,35.0,MIL,72.0,17.7,0.607,8.3,17.1,12.9,13.9,1.4,1.5,16.8,6.7,2.9,2.5,0.5720000000000001,0.0,0.575,0.5720000000000001,0.708,455.0,186.0,58.0,51.0,163.0,978.0
7384,1984.0,Allen Leavell,PG,26.0,HOU,82.0,15.9,0.5529999999999999,1.7,4.6,3.1,29.7,2.4,0.3,17.7,4.3,-1.6,0.2,0.47700000000000004,0.155,0.512,0.485,0.8320000000000001,117.0,459.0,107.0,12.0,184.0,947.0
7385,1984.0,Ronnie Lester,PG,25.0,CHI,43.0,12.5,0.513,3.3,4.4,3.8,34.3,2.1,0.5,24.1,0.7,-4.8,-0.5,0.415,0.2,0.42100000000000004,0.418,0.862,46.0,168.0,30.0,6.0,72.0,232.0
7386,1984.0,Fat Lever,PG,23.0,POR,81.0,15.8,0.495,5.5,7.4,6.4,24.3,3.2,0.9,13.6,4.8,1.5,1.8,0.447,0.2,0.452,0.449,0.743,218.0,372.0,135.0,31.0,125.0,788.0
7387,1984.0,Cliff Levingston,PF,23.0,DET,80.0,14.8,0.563,13.7,19.7,16.6,7.6,1.2,2.5,12.9,5.3,2.5,2.0,0.525,0.0,0.529,0.525,0.672,545.0,109.0,44.0,78.0,77.0,583.0
7388,1984.0,Steve Lingenfelter,PF,25.0,SAS,3.0,2.7,0.532,23.2,7.5,15.2,7.9,0.0,0.0,34.7,0.0,-0.7,0.0,1.0,,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0
7389,1984.0,Alton Lister,PF,25.0,MIL,82.0,12.5,0.529,9.4,25.0,17.5,7.7,1.0,4.2,20.5,4.0,0.0,1.0,0.5,,0.5,0.5,0.626,603.0,110.0,41.0,140.0,153.0,626.0
7390,1984.0,Lewis Lloyd,SG,24.0,HOU,82.0,16.3,0.555,5.4,7.0,6.2,17.6,1.8,0.9,15.7,4.6,0.7,1.8,0.516,0.231,0.519,0.517,0.789,295.0,321.0,102.0,44.0,245.0,1458.0
7391,1984.0,Darrell Lockhart,C,23.0,SAS,2.0,1.6,1.0,0.0,22.4,11.4,0.0,0.0,0.0,50.0,0.0,-10.7,0.0,1.0,,1.0,1.0,,3.0,0.0,0.0,0.0,2.0,4.0
7392,1984.0,Kevin Loder,SF,24.0,TOT,11.0,9.5,0.493,5.7,9.3,7.5,13.7,1.0,2.1,18.4,0.1,-3.4,0.0,0.442,0.33299999999999996,0.45,0.45299999999999996,0.6920000000000001,18.0,14.0,3.0,5.0,11.0,48.0
7393,1984.0,Kevin Loder,SF,24.0,KCK,10.0,9.9,0.493,5.9,9.6,7.7,14.1,1.1,2.1,18.4,0.1,-3.3,0.0,0.442,0.33299999999999996,0.45,0.45299999999999996,0.6920000000000001,18.0,14.0,3.0,5.0,11.0,48.0
7394,1984.0,Kevin Loder,SF,24.0,SDC,1.0,-3.9,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-5.3,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
7395,1984.0,John Long,SG,27.0,DET,82.0,14.9,0.523,5.7,6.6,6.1,11.1,1.7,0.4,10.1,5.3,-0.1,1.2,0.47200000000000003,0.2,0.473,0.47200000000000003,0.884,289.0,205.0,93.0,18.0,143.0,1334.0
7396,1984.0,Sidney Lowe,PG,24.0,IND,78.0,12.2,0.506,2.7,8.2,5.4,27.7,3.5,0.2,24.9,1.7,-2.6,-0.2,0.413,0.111,0.436,0.41700000000000004,0.777,122.0,269.0,93.0,5.0,106.0,324.0
7397,1984.0,John Lucas,PG,30.0,SAS,63.0,18.1,0.519,1.4,9.1,5.3,45.1,2.3,0.1,18.1,4.3,-0.4,0.7,0.462,0.275,0.48700000000000004,0.478,0.764,180.0,673.0,92.0,5.0,147.0,689.0
7398,1984.0,Maurice Lucas,PF,31.0,PHO,75.0,18.1,0.555,10.5,26.3,18.4,12.0,1.1,1.0,14.1,6.4,1.0,1.8,0.49700000000000005,0.0,0.499,0.49700000000000005,0.765,725.0,203.0,55.0,39.0,177.0,1195.0
7399,1984.0,Rudy Macklin,SF,25.0,NYK,8.0,9.0,0.49,9.4,11.2,10.3,6.9,0.7,0.0,14.4,0.1,-7.1,-0.1,0.4,,0.4,0.4,0.846,11.0,3.0,1.0,0.0,6.0,35.0
7400,1984.0,Kyle Macy,PG,26.0,PHO,82.0,13.2,0.545,2.4,6.7,4.5,18.8,2.4,0.1,13.2,5.0,0.1,1.3,0.501,0.32899999999999996,0.519,0.517,0.833,186.0,353.0,123.0,6.0,116.0,832.0
7401,1984.0,Rick Mahorn,PF,25.0,WSB,82.0,11.3,0.536,7.3,24.5,15.9,6.7,1.1,2.6,17.1,4.8,0.1,1.4,0.507,,0.507,0.507,0.6509999999999999,738.0,131.0,62.0,123.0,142.0,739.0
7402,1984.0,Jeff Malone,SG,22.0,WSB,81.0,11.3,0.494,3.4,5.8,4.6,12.1,0.6,0.4,10.0,1.3,-4.7,-1.3,0.444,0.324,0.455,0.45799999999999996,0.826,155.0,151.0,23.0,13.0,110.0,982.0
7403,1984.0,Moses Malone*,C,28.0,PHI,71.0,21.8,0.5660000000000001,15.7,25.3,20.6,5.7,1.3,2.4,15.0,9.5,0.7,1.8,0.483,0.0,0.485,0.483,0.75,950.0,96.0,71.0,110.0,250.0,1609.0
7404,1984.0,Pace Mannion,SF,23.0,GSW,57.0,8.5,0.444,5.0,9.0,6.8,12.8,2.5,0.2,14.5,0.4,-3.5,-0.2,0.397,0.231,0.41600000000000004,0.409,0.7829999999999999,59.0,47.0,25.0,2.0,23.0,121.0
7405,1984.0,Wes Matthews,PG,24.0,TOT,20.0,12.3,0.511,2.1,5.7,4.0,31.4,2.0,0.5,21.4,0.4,-4.3,-0.2,0.466,0.125,0.488,0.469,0.75,27.0,83.0,16.0,3.0,40.0,150.0
7406,1984.0,Wes Matthews,PG,24.0,ATL,6.0,19.1,0.63,1.2,3.6,2.4,33.8,2.6,0.6,20.1,0.3,-2.0,0.0,0.5329999999999999,0.0,0.552,0.5329999999999999,0.818,4.0,21.0,5.0,1.0,10.0,50.0
7407,1984.0,Wes Matthews,PG,24.0,PHI,14.0,10.0,0.467,2.4,6.4,4.5,30.6,1.8,0.4,21.9,0.1,-5.0,-0.2,0.446,0.14300000000000002,0.46799999999999997,0.45,0.643,23.0,62.0,11.0,2.0,30.0,100.0
7408,1984.0,Cedric Maxwell,SF,28.0,BOS,80.0,13.5,0.61,9.5,11.4,10.5,10.5,1.2,0.5,20.6,6.4,1.9,2.5,0.532,0.16699999999999998,0.536,0.5329999999999999,0.753,461.0,205.0,63.0,24.0,203.0,955.0
7409,1984.0,Bob McAdoo*,C,32.0,LAL,70.0,15.9,0.53,6.9,15.0,11.2,6.9,1.3,1.8,12.8,2.7,-4.0,-0.7,0.47100000000000003,0.0,0.474,0.47100000000000003,0.8029999999999999,289.0,74.0,42.0,50.0,127.0,916.0
7410,1984.0,Rodney McCray,SF,22.0,HOU,79.0,14.4,0.546,9.0,14.3,11.6,10.8,1.2,1.4,13.3,4.6,1.0,1.6,0.499,0.25,0.5,0.499,0.731,450.0,176.0,53.0,54.0,120.0,853.0
7411,1984.0,Scooter McCray,PF,23.0,SEA,47.0,8.7,0.451,9.9,15.2,12.6,10.8,1.0,2.0,19.2,0.3,-2.7,-0.1,0.38799999999999996,,0.38799999999999996,0.38799999999999996,0.7,115.0,44.0,11.0,19.0,34.0,129.0
7412,1984.0,Hank McDowell,PF,24.0,SDC,57.0,9.6,0.469,11.7,17.0,14.4,7.7,1.1,0.2,18.1,0.1,-3.9,-0.3,0.431,0.0,0.43799999999999994,0.431,0.679,155.0,37.0,14.0,2.0,49.0,208.0
7413,1984.0,Mike McGee,SF,24.0,LAL,77.0,14.7,0.597,10.0,5.6,7.7,7.8,1.6,0.2,14.9,2.8,-0.6,0.5,0.594,0.16699999999999998,0.603,0.596,0.54,193.0,81.0,49.0,6.0,111.0,757.0
7414,1984.0,Kevin McHale*,PF,26.0,BOS,82.0,20.0,0.605,9.5,17.1,13.4,6.0,0.4,2.7,10.7,10.5,1.6,2.4,0.556,0.33299999999999996,0.557,0.557,0.765,610.0,104.0,23.0,126.0,150.0,1511.0
7415,1984.0,Kevin McKenna,SG,25.0,IND,61.0,10.8,0.467,3.6,7.8,5.7,17.5,2.3,0.3,13.0,0.6,-4.1,-0.5,0.41,0.17600000000000002,0.42100000000000004,0.414,0.816,95.0,114.0,46.0,5.0,62.0,387.0
7416,1984.0,Billy McKinney,PG,28.0,SDC,80.0,11.7,0.478,0.9,6.3,3.6,25.1,1.5,0.0,12.9,0.9,-5.2,-0.7,0.446,0.0,0.449,0.446,0.848,54.0,161.0,27.0,0.0,48.0,311.0
